source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id,ra,dec,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax_error,pmra_error,pmdec_error,ruwe,bp_g,bp_rp,pm,radial_velocity,radial_velocity_error,teff_gspphot,RAJ2000,DEJ2000,Simbad,main_id,main_type,other_types,radvel,radvel_err,sp_type,V,vtan,icrstogal,gal_cord,gal_X,gal_Y,gal_Z,abs_g
205102422309522816,Gaia DR3 205102422309522816,75.39288811769842,43.435720586873195,163.05049954255847,0.8841788430902952,78.72065844940515,20.5667144365301,0.8126078209885621,-0.03670430502020572,-2.9760591392450406,8.452166,8.452632,8.395118,0.02569314,0.017272096,0.030160427,0.03984981,0.032183755,0.8958699,0.6858,0.6839,0.6876,1432.1305,0.18007359,30.114817,-2.7515469,40,2,348,350,350,31,0,0.057612862,0.6959,0.694,0.6976,4.6634674E-4,0.05751419,5.29178E-13,1.0594262E-13,0.9997132,-0.08673743,-0.5598014,0.1667898,,1526.6229,1482.8917,1570.9246,1,0.3711,0.37,0.3721,0.057047844,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.005812797,21.341286,OB,3.559,3.5403,3.5781,41,2,0.0023,5.0E-4,0.0061,18,0,1.7490621,26.942848,0.3008414,-0.022183135,,5680208.421657009,4754.7363,1194.6421,39,0,39,1.1685488,7835752.156458532,3268.9749,2397.0059,351,0,3476250.839385765,1545.1016,2249.8525,37,0,37,NOT_AVAILABLE,2.9762855,,-0.16140524,,,,-0.042204663,,,1086057758,0.035959642,0.15770802,-0.37882218,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,19227.346,19168.643,19293.113,,,,18,205102422309522816,75.39288811769842,43.435720586873195,163.05049954255847,0.8841788430902952,0.8126078209885621,-0.03670430502020572,-2.9760591392450406,8.452166,8.452632,8.395118,0.030160427,0.03984981,0.032183755,0.8958699,4.6634674E-4,0.05751419,2.9762855,,,19227.346,05 01 34.3,+43 26 08,Simbad,HD  31894,Star,*|IR|UV,-3.0,7.4,B2IV-V,8.49,17.397513977227202,"(-1.1770107978783346, 0.3587142541142433, 0.01898975016485671)","(-1.1770107978783344, 0.35871425411424357, 0.0189897501648568)",-1.1770107978783344,0.35871425411424357,0.0189897501648568,-1.998429010492103
183249594347730304,Gaia DR3 183249594347730304,82.49635151154459,35.20266582787962,172.93598546399767,0.5620451592350488,83.73881916937553,11.92633023191701,0.5359861320775078,0.06104924016267048,-2.113260294878462,9.5522995,9.588291,9.431853,0.019937715,0.014635536,0.024331564,0.025627142,0.018808117,1.0063515,0.8937,0.891,0.8966,1054.1399,0.14721444,24.673655,0.17369609,30,1,264,265,265,31,0,0.035827704,0.9138,0.9112,0.9167,0.03599167,0.15643787,1.9208006E-10,3.8454854E-11,3.7692587E-6,-0.3254268,-0.30960432,-0.0062516495,,2483.2039,2395.4712,2572.2964,0,0.4844,0.4829,0.4861,0.120446205,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.078146964,175.21317,OB,3.5354,3.5122,3.5595,31,0,0.0057,0.0013,0.0178,10,0,1.7220917,22.028429,0.28522286,0.18685725,,1995723.834513699,994.2084,2007.3496,0,0,27,1.1718904,2844636.9639069554,962.43787,2955.6577,260,0,1337878.6892292388,471.4742,2837.6497,0,0,29,NOT_AVAILABLE,2.114142,,-0.10615107,,,,-0.021615755,,,1417149998,0.12431178,0.03755114,0.08871472,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,19615.686,19529.447,19705.117,,,,16,183249594347730304,82.49635151154459,35.20266582787962,172.93598546399767,0.5620451592350488,0.5359861320775078,0.06104924016267048,-2.113260294878462,9.5522995,9.588291,9.431853,0.024331564,0.025627142,0.018808117,1.0063515,0.03599167,0.15643787,2.114142,,,19615.686,05 29 59.1,+35 12 09,Simbad,BD+35  1141,Star,*|IR|UV,,,B0.5:V:n,9.64,18.735884417682968,"(-1.8514688432801365, 0.22943184419684892, 0.018301557938562807)","(-1.8514688432801365, 0.229431844196848, 0.018301557938562932)",-1.8514688432801365,0.229431844196848,0.018301557938562932,-1.8019327347463054
201017083777515136,Gaia DR3 201017083777515136,77.70084427020097,41.00288718348014,166.0219739850083,0.7811059602018476,80.26973699959208,17.978143292109177,0.7552167154967411,0.1302912085717884,-2.3410100420545703,8.082074,8.100268,7.9630055,0.02576766,0.012978549,0.029559694,0.035672892,0.022532048,0.8629312,1.0E-4,0.0,3.0E-4,1853.5574,0.17120865,30.259956,-4.8119555,68,4,597,601,601,31,0,0.04968853,1.0E-4,0.0,3.0E-4,0.018194199,0.13726282,5.214124E-13,1.0438792E-13,0.99979764,-0.057019997,-0.605504,0.22028793,,1644.9155,1633.6906,1683.8119,1,0.0,0.0,2.0E-4,0.11906862,,,,0,0,0,1,0,1,1,0,0,0,1,0,0.0028942935,153.66995,MARCS,2.4519,2.4359,2.4568,69,0,-1.804,-1.8544,-1.6354,41,0,1.7323875,25.548868,0.3358631,0.13906449,,7857957.778395916,27930.898,281.33566,67,0,67,1.1828891,1.1018362275203593E7,13599.951,810.17664,594,0,5175543.2825201405,18268.617,283.3024,64,0,64,NOT_AVAILABLE,2.3446329,,-0.09197214,,,,-0.17294805,,,1416627663,0.30409384,0.3329023,-0.06748281,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,7884.3984,7879.6084,7887.966,,,,19,201017083777515136,77.70084427020097,41.00288718348014,166.0219739850083,0.7811059602018476,0.7552167154967411,0.1302912085717884,-2.3410100420545703,8.082074,8.100268,7.9630055,0.029559694,0.035672892,0.022532048,0.8629312,0.018194199,0.13726282,2.3446329,,,7884.3984,05 10 48.2,+41 00 10,Simbad,HD  33232,Be*,*|Be*|Em*|IR|UV|V*,6.3,3.1,B2Vne,8.16,14.746768544002812,"(-1.2847944729569756, 0.31981191666052544, 0.01805104183574502)","(-1.2847944729569758, 0.31981191666052516, 0.01805104183574499)",-1.2847944729569758,0.31981191666052516,0.01805104183574499,-2.527568030999232
3375208330259289856,Gaia DR3 3375208330259289856,92.45890142857803,20.618118678190232,189.94852867568318,0.5839366265031056,92.3040863691098,-2.8014976562892424,0.5704188061048854,0.43010308894418364,-2.1941223606007965,10.040719,10.122178,9.843263,0.020020511,0.016266793,0.023154262,0.025438322,0.018112924,1.0077214,1.1042,1.0934,1.1119,657.1902,0.12054753,14.685151,0.18391265,22,1,193,194,194,31,0,0.035844576,1.1442,1.1337,1.1515,0.081459045,0.2789154,5.113895E-13,1.0238131E-13,0.9999993,-0.3491569,-0.37151068,-0.11274579,,2456.3137,1805.2365,3052.8801,0,0.5986,0.5925,0.6031,0.19745636,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.11861381,0.46351206,OB,3.5412,3.4098,3.7586,22,1,0.1105,0.0435,0.1872,9,0,1.6982156,24.635586,0.2860455,0.05970349,,1220521.9323782655,1121.0417,1088.739,0,0,22,1.1776876,1814090.9491813437,636.73145,2849.0676,190,0,915910.4649442756,283.3029,3232.9727,0,0,21,NOT_AVAILABLE,2.2358806,,-0.19639118,,,,-0.17006493,,,121387940,0.0902004,-0.077224374,0.05691502,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,18214.889,17907.17,18385.92,,,,15,3375208330259289856,92.45890142857803,20.618118678190232,189.94852867568318,0.5839366265031056,0.5704188061048854,0.43010308894418364,-2.1941223606007965,10.040719,10.122178,9.843263,0.023154262,0.025438322,0.018112924,1.0077214,0.081459045,0.2789154,2.2358806,,,18214.889,06 09 50.2,+20 37 05,Simbad,HD 252535,YSO_Candidate,*|**|IR|UV|Y*?,63.321,3.252,B1.5V,10.26,18.618658430680405,"(-1.7266474872843673, -0.30285544120441327, 0.017866592431821038)","(-1.7266474872843673, -0.30285544120441177, 0.01786659243182101)",-1.7266474872843673,-0.30285544120441177,0.01786659243182101,-1.1783118234515264
184497471323752064,Gaia DR3 184497471323752064,80.64680481184236,37.6759929364201,170.05338802722687,0.7103172589013076,82.36547635722587,14.484264624068816,0.7213697567669315,1.3049449567151956,-3.9994793622028038,7.231733,7.376429,6.921238,0.025397874,0.019576473,0.030094078,0.040826127,0.028048873,1.0481436,1.6809,1.6788,1.6829,881.2694,0.18236081,23.827028,1.0576937,27,2,236,238,238,31,0,0.059274428,1.7361,1.734,1.7381,0.14469624,0.45519114,1.8931447E-8,0.345697,3.714988E-4,-0.3502834,-0.23013908,0.2258444,,1351.706,1307.251,1396.1935,0,0.9233,0.9221,0.9244,0.3104949,,,,1,0,1,1,0,1,1,0,0,1,0,0,0.02866666,165.6473,OB,3.8383,3.8212,3.8567,28,1,-0.391,-0.3977,-0.3731,8,0,1.6676383,23.970488,0.20384383,-0.054533165,,1.5305421736567328E7,59013.395,259.35504,0,0,26,1.1950191,2.4113136461552396E7,37015.023,651.4419,235,0,1.3510237255967412E7,75921.13,177.95094,0,0,26,VARIABLE,4.206984,,-0.34686586,,,,0.07168572,,,1728078790,-0.1320829,0.13829422,-0.05516597,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,37140.65,37120.918,37150.4,,,,15,184497471323752064,80.64680481184236,37.6759929364201,170.05338802722687,0.7103172589013076,0.7213697567669315,1.3049449567151956,-3.9994793622028038,7.231733,7.376429,6.921238,0.030094078,0.040826127,0.028048873,1.0481436,0.14469624,0.45519114,4.206984,,,37140.65,05 22 35.2,+37 40 34,Simbad,HD  34921,HMXB,*|Be*|Em*|HXB|IR|UV|V*|X|gam,-20.5,4.4,B0IVpe,7.48,27.70170778213364,"(-1.3653101334645519, 0.23942948300888423, 0.017185440918231876)","(-1.3653101334645517, 0.23942948300888509, 0.01718544091823191)",-1.3653101334645517,0.23942948300888509,0.01718544091823191,-3.477477346576789
3429519531748056576,Gaia DR3 3429519531748056576,89.97314433268572,25.088619351155913,184.92918239235604,0.7786311849524309,89.97568195046375,1.649340783524075,0.9183153131033188,0.9383202241539187,-3.2013399204132464,8.987453,9.120864,8.692627,0.017247336,0.014078594,0.020262666,0.022899492,0.01651245,1.1207149,1.5154,1.5059,1.5282,902.2802,0.1254364,19.85408,2.6722574,30,4,254,258,258,31,0,0.03194766,1.5726,1.5635,1.5846,0.13341045,0.42823696,6.199204E-9,0.077097856,1.21649275E-4,-0.28313464,-0.39894056,0.06408797,,1093.3861,1071.1552,1113.3619,0,0.8273,0.8218,0.8346,0.2948265,,,,0,0,1,1,0,1,1,0,0,1,0,0,0.083703324,179.96924,OB,3.9792,3.9571,4.0103,31,0,-0.9741,-0.9954,-0.8011,11,0,1.6660256,45.320557,0.2955749,0.23228407,,3069526.211197523,22158.184,138.52788,0,0,29,1.1936241,4785918.400984258,10384.78,460.8589,256,0,2643061.776236526,15915.584,166.06754,0,0,29,NOT_AVAILABLE,3.3360188,,-0.06706387,,,,-0.05081406,,,1731554475,0.10039716,0.12291291,-0.061727177,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,25616.441,25166.684,26282.88,,,,16,3429519531748056576,89.97314433268572,25.088619351155913,184.92918239235604,0.7786311849524309,0.9183153131033188,0.9383202241539187,-3.2013399204132464,8.987453,9.120864,8.692627,0.020262666,0.022899492,0.01651245,1.1207149,0.13341045,0.42823696,3.3360188,,,25616.441,05 59 53.6,+25 05 19,Simbad,HD 250028,Be*,*|Be*|Em*|IR|UV,-57.1,3.4,B2:V:nep,9.0,17.255608261549995,"(-1.0848231001813018, -0.0935587636267819, 0.014798032176188775)","(-1.0848231001813018, -0.09355876362678225, 0.01479803217618902)",-1.0848231001813018,-0.09355876362678225,0.01479803217618902,-1.1975878683484602
3375202836997950592,Gaia DR3 3375202836997950592,92.41488800902992,20.487614122989992,190.04284270672352,0.4847625446324998,92.2650415130435,-2.9326813944852,0.5777309785817734,0.2505266767522468,-2.4847998848841706,7.493735,7.5103393,7.3887196,0.03263719,0.028610734,0.03734437,0.040283095,0.02808093,1.0065774,0.9029,0.8989,0.9061,1192.9022,0.23559792,34.759445,0.17128092,26,0,232,232,232,31,0,0.05764538,0.9204,0.9165,0.9234,0.016604424,0.1216197,2.5445799E-9,5.0943055E-10,4.9933235E-5,-0.3942126,-0.51729965,0.16262518,,1359.8329,1323.9836,1396.2687,0,0.4902,0.4879,0.492,0.10501528,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.11355573,173.97153,OB,3.3844,3.3673,3.4014,27,2,0.0023,-1.0E-4,0.0078,11,0,1.7416238,15.470364,0.24065696,0.19700095,,1.3529484142426718E7,11225.101,1205.2885,0,0,22,1.1778933,1.8943174910477452E7,9674.386,1958.0752,225,0,8783554.979594918,5377.2993,1633.451,0,0,22,NOT_AVAILABLE,2.4973974,,-0.20599483,,,,-0.33026668,,,431947418,0.08928507,0.2822863,-0.06929005,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,20870.203,20728.934,20999.52,,,,17,3375202836997950592,92.41488800902992,20.487614122989992,190.04284270672352,0.4847625446324998,0.5777309785817734,0.2505266767522468,-2.4847998848841706,7.493735,7.5103393,7.3887196,0.03734437,0.040283095,0.02808093,1.0065774,0.016604424,0.1216197,2.4973974,,,20870.203,06 09 39.6,+20 29 15,Simbad,HD  42088,Star,*|IR|UV|X,125.514,0.405,O6V((f))z,7.57,20.533151584454874,"(-1.704326799692099, -0.3018329990521582, 0.014644535029463446)","(-1.704326799692099, -0.30183299905215805, 0.014644535029463432)",-1.704326799692099,-0.30183299905215805,0.014644535029463432,-3.6976367223897846
205111562000004864,Gaia DR3 205111562000004864,75.0673822693645,43.46306667016457,162.88360215498645,0.7146455987461873,78.47286683435304,20.619499185456792,0.8618210809978419,-0.635883623588007,-2.9358942644738386,9.524201,9.537111,9.450386,0.022530017,0.01465412,0.025403991,0.035507202,0.026426261,1.0510246,,,,1851.3429,0.1745485,39.243557,1.3620752,40,4,354,358,358,31,0,0.049337644,,,,0.012909889,0.086725235,5.3271363E-13,1.06650454E-13,0.999642,0.0463531,-0.44334877,0.19330227,,,,,0,,,,0.073815346,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.035829227,165.91876,,,,,45,0,,,,18,0,1.7387938,33.924633,0.00586076,0.08673335,,2092052.0267829802,1239.9731,1687.1753,0,0,43,1.1671933,2919215.118672529,872.62744,3345.3167,365,0,1315236.2102633563,447.83188,2936.8972,0,0,43,NOT_AVAILABLE,3.003968,,0.030704778,,,,-0.095998615,,,286988457,-0.08264043,0.2549072,-0.14855759,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,,,,,,,18,205111562000004864,75.0673822693645,43.46306667016457,162.88360215498645,0.7146455987461873,0.8618210809978419,-0.635883623588007,-2.9358942644738386,9.524201,9.537111,9.450386,0.025403991,0.035507202,0.026426261,1.0510246,0.012909889,0.086725235,3.003968,,,,05 00 16.1,+43 27 47,Simbad,HD 277200,Star,*|IR,,,B5,9.6,16.556624474114795,"(-1.1088548456667064, 0.341475708508792, 0.0144723719932634)","(-1.1088548456667067, 0.341475708508792, 0.014472371993263278)",-1.1088548456667067,0.341475708508792,0.014472371993263278,-0.7987134342211952
3447780637475309952,Gaia DR3 3447780637475309952,85.1898065971989,31.881315765189527,176.94355179254734,0.6559281541022038,85.87126253870959,8.510948658213472,0.8520353561991966,-0.11551301356270899,-3.0221350043928763,9.229498,9.308195,9.04141,0.020841593,0.015791565,0.025429837,0.027060563,0.015310963,1.3375196,0.9978,0.9921,1.0034,2157.1982,0.16055156,44.650486,8.8481455,44,8,383,391,391,31,1,0.038069047,1.0338,1.0282,1.0394,0.078697205,0.26678467,5.119793E-13,1.0249938E-13,0.9999874,-0.2690421,-0.7175123,0.15253948,,1285.0806,928.8515,1501.8497,0,0.5399,0.5365,0.5429,0.18808746,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.07920826,173.38914,OB,3.6545,3.5573,3.865,45,1,-0.4474,-0.5714,-0.312,28,0,1.6931068,33.50534,0.40639117,0.1632374,,2583085.8261619024,1206.2401,2141.4358,1,0,41,1.175063,3829549.817570838,1010.11426,3791.2046,385,0,1916876.4370261643,688.9758,2782.2114,0,0,41,NOT_AVAILABLE,3.0243418,,-0.22303554,,,,-0.045032684,,,55846522,0.0076807057,0.018827714,0.0057574064,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,17209.71,17070.975,17351.611,,,,18,3447780637475309952,85.1898065971989,31.881315765189527,176.94355179254734,0.6559281541022038,0.8520353561991966,-0.11551301356270899,-3.0221350043928763,9.229498,9.308195,9.04141,0.025429837,0.027060563,0.015310963,1.3375196,0.078697205,0.26678467,3.0243418,,,17209.71,05 40 45.6,+31 52 52,Simbad,HD 246070,Star,*|UV,,,,9.28,16.860360956167295,"(-1.1719138712478823, 0.06257521263277177, 0.013435893007051114)","(-1.1719138712478825, 0.06257521263277116, 0.013435893007051145)",-1.1719138712478825,0.06257521263277116,0.013435893007051145,-1.118213916520837
3430934641869760128,Gaia DR3 3430934641869760128,88.28937463558621,27.04449094905356,182.478086679407,0.4537792616113582,88.47344871848186,3.6142742877131657,0.618634583684577,-1.300964251608595,-3.3948597631368362,9.599006,9.903223,9.0976305,0.012073099,0.0094063785,0.014947331,0.0147551065,0.009692915,0.91924316,,,,764.24316,0.063035324,6.448778,-2.3982484,50,4,442,446,446,31,1,0.020630952,,,,0.30421734,0.80559254,5.102579E-13,4.451424E-9,0.9999942,-0.38477066,-0.7105631,-0.065325804,,,,,0,,,,0.5013752,8.856513,0.0061889226,16,0,0,0,1,0,1,1,0,0,0,0,0,0.04306175,2.7122295,,,,,50,1,,,,32,0,1.5684788,41.38763,0.43558618,0.16608076,,1493232.86519055,546.5337,2732.1882,0,0,47,1.2159809,2724860.749395049,483.53265,5635.319,427,0,1820145.5769617883,287.3405,6334.455,0,0,49,NOT_AVAILABLE,3.6355991,,-0.13943261,,,,-0.1639981,-7.2509103,7.3231115,1727749798,0.16527334,0.03391931,-0.09176709,,2016.0,103.92936,555,0.4534515,146.66354,1,1,19,0.3200156,,-3.0,5.0,8000.0,965.5573,10,,,,,,,,,1636148068921376768,,,,211.46797,94.89527,14,18,3430934641869760128,88.28937463558621,27.04449094905356,182.478086679407,0.4537792616113582,0.618634583684577,-1.300964251608595,-3.3948597631368362,9.599006,9.903223,9.0976305,0.014947331,0.0147551065,0.009692915,0.91924316,0.30421734,0.80559254,3.6355991,-7.2509103,7.3231115,,05 53 09.4,+27 02 40,Simbad,HD 248666,Star,*|IR,26.4,2.7,B,9.85,27.914856933506886,"(-1.6149008223359287, -0.06988929121367093, 0.0128021607657966)","(-1.614900822335929, -0.06988929121367123, 0.012802160765796594)",-1.614900822335929,-0.06988929121367123,0.012802160765796594,-1.443823025903221
201336521964418048,Gaia DR3 201336521964418048,76.59545006221293,41.77065323092245,164.9107563096361,0.5747306186502184,79.47498700316702,18.81988764684771,0.8005504714558127,-0.38534849466968396,-2.6149294413880675,9.667129,9.664281,9.443242,0.017090319,0.010979951,0.019446565,0.02451096,0.018567823,1.0481818,0.0034,0.0011,0.0072,1842.6519,0.13655488,27.80051,1.479654,54,5,470,475,475,31,0,0.034211244,0.0037,0.0012,0.0079,-0.0028476715,0.22103882,5.284122E-9,1.3905109E-8,0.99960756,-0.04258082,-0.5482942,-0.023311637,,1500.9924,1491.7705,1526.6481,1,0.0018,6.0E-4,0.0039,0.22388649,,,,0,0,0,1,0,1,1,0,0,0,0,0,0.020802524,15.939936,MARCS,2.8653,2.8518,2.8696,58,0,-2.1188,-2.1698,-1.972,28,0,1.7096444,41.16668,0.13891059,-0.09141572,,1860821.1113189918,8755.074,212.542,49,0,55,1.2444538,2559146.5877728183,1346.5559,1900.5127,486,0,1323918.5384841363,4869.403,271.8852,54,0,54,NOT_AVAILABLE,2.6431704,,0.08123271,,,,-0.002340762,,,1526603347,0.20631574,0.04320823,-0.17263918,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,7478.399,7472.9526,7485.287,,,,20,201336521964418048,76.59545006221293,41.77065323092245,164.9107563096361,0.5747306186502184,0.8005504714558127,-0.38534849466968396,-2.6149294413880675,9.667129,9.664281,9.443242,0.019446565,0.02451096,0.018567823,1.0481818,-0.0028476715,0.22103882,2.6431704,,,7478.399,05 06 22.9,+41 46 14,Simbad,TYC 2903-138-1,Star,*,,,,9.74,15.68303266592706,"(-1.2060113368352976, 0.32516395345172044, 0.012529845084640945)","(-1.2060113368352976, 0.3251639534517205, 0.012529845084640997)",-1.2060113368352976,0.3251639534517205,0.012529845084640997,-0.8159274118916056
188720077013916800,Gaia DR3 188720077013916800,78.58547175030404,40.015410133255976,167.21625301052305,0.7438065573673174,80.8835028697383,16.93667891422191,1.0416611835259095,0.16001547059933785,-3.66263396932355,10.212937,10.224885,10.154616,0.02911397,0.01978393,0.03499202,0.038937468,0.030162571,1.0077091,0.4783,0.4766,0.48,4421.422,0.28563416,113.75415,0.2393892,45,3,398,401,401,95,0,0.05410737,0.4916,0.4898,0.4932,0.011947632,0.07026863,5.1998006E-13,1.04101156E-13,0.999804,-0.22555934,-0.24343212,0.123379745,0.045163058,1329.4011,1297.1064,1361.2828,0,0.257,0.256,0.2579,0.058321,,,,0,0,1,1,0,1,1,0,0,0,0,0,0.041872434,165.98126,A,3.9016,3.8859,3.9174,46,0,0.1118,0.0549,0.1638,46,0,,29.768536,0.18651414,0.18182425,-0.010552039,1110357.1830885464,525.6185,2112.4773,0,0,43,1.1614437,1548003.5551719563,703.93024,2199.0867,395,0,687561.8516335192,241.97725,2841.432,0,0,43,NOT_AVAILABLE,3.6661277,0.06677543,-0.012545926,0.038787276,1.7214795,0.006208057,-0.13218702,,,1810219249,0.22681163,0.22572602,-0.03412708,-0.038186517,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,13371.6045,13327.428,13418.874,,,,18,188720077013916800,78.58547175030404,40.015410133255976,167.21625301052305,0.7438065573673174,1.0416611835259095,0.16001547059933785,-3.66263396932355,10.212937,10.224885,10.154616,0.03499202,0.038937468,0.030162571,1.0077091,0.011947632,0.07026863,3.6661277,,,13371.6045,05 14 20.5,+40 00 55,Simbad,HD 277795,V*,*|IR|V*,,,B8,10.27,16.717630227213604,"(-0.9361297149241038, 0.21240421348361038, 0.01246231403766973)","(-0.9361297149241039, 0.2124042134836103, 0.012462314037669755)",-0.9361297149241039,0.2124042134836103,0.012462314037669755,0.30156940454275727
275918251105986176,Gaia DR3 275918251105986176,61.0901674717236,53.3290425097153,149.38441598612357,0.6688502660462553,70.12610570469471,31.866180389304528,0.9518170234200053,0.01545795712407505,-1.105603074408052,8.226602,8.361385,7.91668,0.014500101,0.01056524,0.02252013,0.024017574,0.01970697,0.8890491,1.4118,1.4066,1.416,1660.0769,0.11705065,13.851193,-4.3429775,86,4,748,752,752,31,0,0.03463259,1.4752,1.4697,1.4794,0.13478374,0.4447055,1.3794827E-8,0.237335,2.70701E-4,0.13615161,0.20762794,0.32991228,,1203.9385,1181.123,1244.5927,1,0.7692,0.7664,0.7716,0.30992174,,,,0,0,0,1,0,1,1,0,0,1,2,0,0.022362143,10.667178,A,3.463,3.4302,3.4779,90,6,-0.2875,-0.4,-0.2123,14,0,1.6641016,42.265163,-0.010599218,-0.06705968,,6178209.202489853,12391.316,498.59183,90,0,90,1.2005453,9645082.426708154,8930.71,1079.9906,767,0,5401149.843286917,17699.676,305.1553,88,0,88,NOT_AVAILABLE,1.1057111,,0.20144941,,,,0.4485545,,,1695937484,-0.025240416,0.43362457,-0.010508587,,2016.0,,,,,,,,,,,,,,,,,,,,,,,1636148068921376768,19977.666,19917.523,19994.717,,,,21,275918251105986176,61.0901674717236,53.3290425097153,149.38441598612357,0.6688502660462553,0.9518170234200053,0.01545795712407505,-1.105603074408052,8.226602,8.361385,7.91668,0.02252013,0.024017574,0.01970697,0.8890491,0.13478374,0.4447055,1.1057111,,,19977.666,04 04 21.6,+53 19 44,Simbad,HD  25348,Be*,*|Be*|Em*|IR|V*,506.4,0.059,B1Vnnpe,8.18,5.518001472525964,"(-0.9041074916764315, 0.5350196514269915, 0.01226430492901115)","(-0.9041074916764313, 0.5350196514269914, 0.012264304929011184)",-0.9041074916764313,0.5350196514269914,0.012264304929011184,-1.8806306601613194
